frame_index,class,p10,p11,p20,p21
18443,0,1101,496,1124,521
18443,1,1104,532,1132,559
18443,2,1108,510,1134,536
18443,3,1114,473,1137,498
18443,4,1108,493,1134,524
18444,0,1101,496,1124,521
18444,1,1104,532,1132,559
18444,2,1108,510,1134,536
18444,3,1114,473,1137,498
18444,4,1108,493,1134,524
18445,0,1101,495,1124,520
18445,1,1104,532,1132,559
18445,2,1108,510,1134,536
18445,3,1114,473,1137,498
18445,4,1108,493,1134,524
18446,0,1101,495,1124,520
18446,1,1104,532,1132,559
18446,2,1108,511,1134,537
18446,3,1114,473,1137,498
18446,4,1108,493,1134,524
18447,0,1101,495,1124,520
18447,1,1104,532,1132,559
18447,2,1108,511,1134,537
18447,3,1114,473,1137,498
18447,4,1108,493,1134,524
18448,0,1101,495,1124,520
18448,1,1104,532,1132,559
18448,2,1108,511,1134,537
18448,3,1114,473,1137,498
18448,4,1108,493,1134,524
18449,0,1101,495,1124,520
18449,1,1104,532,1132,559
18449,2,1108,511,1134,537
18449,3,1114,473,1137,498
18449,4,1108,493,1134,524
18450,0,1101,495,1124,520
18450,1,1104,532,1132,559
18450,2,1108,511,1134,537
18450,3,1114,473,1137,498
18450,4,1108,493,1134,524
18451,0,1101,495,1124,520
18451,1,1104,532,1132,559
18451,2,1108,511,1134,537
18451,3,1114,473,1137,498
18451,4,1108,493,1134,524
18452,0,1101,495,1124,520
18452,1,1104,532,1132,559
18452,2,1108,511,1134,537
18452,3,1114,473,1137,498
18452,4,1108,493,1134,524
18453,0,1101,495,1124,520
18453,1,1104,532,1132,559
18453,2,1108,511,1134,537
18453,3,1114,473,1137,498
18453,4,1108,493,1134,524
18454,0,1101,495,1124,520
18454,1,1104,532,1132,559
18454,2,1108,511,1134,537
18454,3,1114,473,1137,498
18454,4,1108,493,1134,524
18455,0,1101,495,1124,520
18455,1,1104,532,1132,559
18455,2,1108,511,1134,537
18455,3,1114,473,1137,498
18455,4,1108,493,1134,524
18456,0,1101,495,1124,520
18456,1,1104,532,1132,559
18456,2,1108,511,1134,537
18456,3,1114,473,1137,498
18456,4,1108,493,1134,524
18457,0,1101,495,1124,520
18457,1,1104,532,1132,559
18457,2,1108,511,1134,537
18457,3,1114,473,1137,498
18457,4,1108,493,1134,524
18458,0,1101,495,1124,520
18458,1,1104,532,1132,559
18458,2,1108,511,1134,537
18458,3,1114,473,1137,498
18458,4,1108,493,1134,524
18459,0,1101,495,1124,520
18459,1,1104,532,1132,559
18459,2,1108,511,1134,537
18459,3,1114,473,1137,498
18459,4,1108,493,1134,524
18460,0,1101,495,1124,520
18460,1,1104,532,1132,559
18460,2,1108,511,1134,537
18460,3,1114,473,1137,498
18460,4,1108,493,1134,524
18461,0,1101,495,1124,520
18461,1,1104,532,1132,559
18461,2,1108,511,1134,537
18461,3,1114,473,1137,498
18461,4,1108,493,1134,524
18462,0,1101,495,1124,520
18462,1,1104,532,1132,559
18462,2,1108,511,1134,537
18462,3,1114,473,1137,498
18462,4,1108,493,1134,524
18463,0,1101,494,1124,519
18463,1,1104,532,1132,559
18463,2,1108,511,1134,537
18463,3,1114,473,1137,498
18463,4,1108,493,1134,524
18464,0,1101,494,1124,519
18464,1,1104,532,1132,559
18464,2,1108,511,1134,537
18464,3,1114,473,1137,498
18464,4,1108,493,1134,524
18465,0,1101,494,1124,519
18465,1,1104,532,1132,559
18465,2,1108,511,1134,537
18465,3,1114,473,1137,498
18465,4,1108,493,1134,524
18466,0,1101,494,1124,519
18466,1,1104,532,1132,559
18466,2,1108,511,1134,537
18466,3,1114,473,1137,498
18466,4,1108,493,1134,524
18467,0,1101,494,1124,519
18467,1,1104,532,1132,559
18467,2,1108,511,1134,537
18467,3,1114,473,1137,498
18467,4,1108,493,1134,524
18468,0,1101,494,1124,519
18468,1,1104,532,1132,559
18468,2,1108,511,1134,537
18468,3,1114,473,1137,498
18468,4,1108,493,1134,524
18469,0,1101,494,1124,519
18469,1,1104,532,1132,559
18469,2,1108,511,1134,537
18469,3,1114,473,1137,498
18469,4,1108,493,1134,524
18470,0,1101,494,1124,519
18470,1,1104,532,1132,559
18470,2,1108,511,1134,537
18470,3,1114,473,1137,498
18470,4,1108,493,1134,524
18471,0,1101,494,1124,519
18471,1,1104,532,1132,559
18471,2,1108,511,1134,537
18471,3,1114,473,1137,498
18471,4,1108,493,1134,524
18472,0,1101,494,1124,519
18472,1,1104,532,1132,559
18472,2,1108,511,1134,537
18472,3,1114,473,1137,498
18472,4,1108,493,1134,524
18473,0,1101,494,1124,519
18473,1,1104,532,1132,559
18473,2,1108,511,1134,537
18473,3,1114,473,1137,498
18473,4,1108,493,1134,524
18474,0,1101,494,1124,519
18474,1,1104,532,1132,559
18474,2,1108,511,1134,537
18474,3,1114,473,1137,498
18474,4,1108,493,1134,524
18475,0,1101,494,1124,519
18475,1,1104,532,1132,559
18475,2,1108,511,1134,537
18475,3,1114,473,1137,498
18475,4,1108,493,1134,524
18476,0,1101,494,1124,519
18476,1,1104,532,1132,559
18476,2,1108,511,1134,537
18476,3,1114,473,1137,498
18476,4,1108,493,1134,524
18477,0,1101,494,1124,519
18477,1,1104,532,1132,559
18477,2,1108,511,1134,537
18477,3,1114,473,1137,498
18477,4,1108,493,1134,524
18478,0,1102,494,1125,519
18478,1,1104,532,1132,559
18478,2,1108,511,1134,537
18478,3,1114,473,1137,498
18478,4,1108,493,1134,524
18479,0,1102,494,1125,519
18479,1,1104,532,1132,559
18479,2,1108,511,1134,537
18479,3,1114,473,1137,498
18479,4,1108,493,1134,524
18480,0,1102,494,1125,519
18480,1,1104,533,1132,560
18480,2,1108,511,1134,537
18480,3,1115,473,1138,498
18480,4,1108,493,1134,524
18481,0,1102,494,1125,519
18481,1,1104,533,1132,560
18481,2,1108,511,1134,537
18481,3,1115,473,1138,498
18481,4,1108,493,1134,524
18482,0,1102,493,1125,518
18482,1,1104,533,1132,560
18482,2,1108,511,1134,537
18482,3,1115,473,1138,498
18482,4,1108,493,1134,524
18483,0,1102,493,1125,518
18483,1,1104,533,1132,560
18483,2,1108,511,1134,537
18483,3,1115,473,1138,498
18483,4,1108,493,1134,524
18484,0,1102,493,1125,518
18484,1,1104,533,1132,560
18484,2,1108,511,1134,537
18484,3,1115,473,1138,498
18484,4,1108,493,1134,524
18485,0,1102,493,1125,518
18485,1,1104,533,1132,560
18485,2,1108,511,1134,537
18485,3,1115,473,1138,498
18485,4,1108,493,1134,524
18486,0,1102,493,1125,518
18486,1,1104,533,1132,560
18486,2,1108,511,1134,537
18486,3,1115,473,1138,498
18486,4,1108,493,1134,524
18487,0,1102,493,1125,518
18487,1,1104,533,1132,560
18487,2,1108,511,1134,537
18487,3,1115,473,1138,498
18487,4,1108,493,1134,524
18488,0,1102,493,1125,518
18488,1,1104,533,1132,560
18488,2,1108,511,1134,537
18488,3,1115,473,1138,498
18488,4,1108,493,1134,524
18489,0,1102,493,1125,518
18489,1,1104,533,1132,560
18489,2,1108,511,1134,537
18489,3,1115,473,1138,498
18489,4,1108,493,1134,524
18490,0,1102,493,1125,518
18490,1,1104,533,1132,560
18490,2,1108,511,1134,537
18490,3,1115,473,1138,498
18490,4,1108,493,1134,524
18491,0,1102,493,1125,518
18491,1,1104,533,1132,560
18491,2,1108,511,1134,537
18491,3,1115,473,1138,498
18491,4,1108,493,1134,524
18492,0,1102,493,1125,518
18492,1,1104,533,1132,560
18492,2,1108,511,1134,537
18492,3,1115,473,1138,498
18492,4,1108,493,1134,524
18493,0,1102,493,1125,518
18493,1,1104,533,1132,560
18493,2,1108,511,1134,537
18493,3,1115,473,1138,498
18493,4,1108,493,1134,524
18494,0,1102,493,1125,518
18494,1,1104,533,1132,560
18494,2,1108,511,1134,537
18494,3,1115,473,1138,498
18494,4,1108,493,1134,524
18495,0,1102,493,1125,518
18495,1,1104,533,1132,560
18495,2,1109,511,1135,537
18495,3,1115,473,1138,498
18495,4,1108,493,1134,524
18496,0,1102,493,1125,518
18496,1,1104,533,1132,560
18496,2,1109,511,1135,537
18496,3,1115,473,1138,498
18496,4,1108,493,1134,524
18497,0,1102,493,1125,518
18497,1,1104,533,1132,560
18497,2,1109,511,1135,537
18497,3,1115,473,1138,498
18497,4,1108,493,1134,524
18498,0,1102,493,1125,518
18498,1,1104,533,1132,560
18498,2,1109,511,1135,537
18498,3,1115,473,1138,498
18498,4,1108,493,1134,524
18499,0,1102,493,1125,518
18499,1,1104,533,1132,560
18499,2,1109,511,1135,537
18499,3,1115,473,1138,498
18499,4,1108,493,1134,524
18500,0,1102,492,1125,517
18500,1,1104,533,1132,560
18500,2,1109,511,1135,537
18500,3,1115,473,1138,498
18500,4,1108,494,1134,525
18501,0,1102,492,1125,517
18501,1,1104,533,1132,560
18501,2,1109,511,1135,537
18501,3,1115,473,1138,498
18501,4,1108,494,1134,525
18502,0,1102,492,1125,517
18502,1,1104,533,1132,560
18502,2,1109,511,1135,537
18502,3,1115,473,1138,498
18502,4,1108,494,1134,525
18503,0,1102,492,1125,517
18503,1,1104,533,1132,560
18503,2,1109,511,1135,537
18503,3,1115,473,1138,498
18503,4,1108,494,1134,525
18504,0,1102,492,1125,517
18504,1,1104,533,1132,560
18504,2,1109,511,1135,537
18504,3,1115,473,1138,498
18504,4,1108,494,1134,525
18505,0,1102,492,1125,517
18505,1,1104,533,1132,560
18505,2,1109,511,1135,537
18505,3,1115,473,1138,498
18505,4,1108,494,1134,525
18506,0,1102,492,1125,517
18506,1,1104,533,1132,560
18506,2,1109,511,1135,537
18506,3,1115,473,1138,498
18506,4,1108,494,1134,525
18507,0,1102,492,1125,517
18507,1,1104,533,1132,560
18507,2,1109,511,1135,537
18507,3,1115,473,1138,498
18507,4,1108,494,1134,525
18508,0,1102,492,1125,517
18508,1,1105,533,1133,560
18508,2,1109,511,1135,537
18508,3,1115,473,1138,498
18508,4,1108,494,1134,525
18509,0,1102,492,1125,517
18509,1,1105,533,1133,560
18509,2,1109,511,1135,537
18509,3,1115,473,1138,498
18509,4,1108,494,1134,525
18510,0,1102,492,1125,517
18510,1,1105,533,1133,560
18510,2,1109,511,1135,537
18510,3,1115,473,1138,498
18510,4,1108,494,1134,525
18511,0,1102,492,1125,517
18511,1,1105,533,1133,560
18511,2,1109,511,1135,537
18511,3,1115,473,1138,498
18511,4,1108,494,1134,525
18512,0,1102,492,1125,517
18512,1,1105,533,1133,560
18512,2,1109,511,1135,537
18512,3,1115,473,1138,498
18512,4,1108,494,1134,525
18513,0,1102,492,1125,517
18513,1,1105,533,1133,560
18513,2,1109,511,1135,537
18513,3,1115,473,1138,498
18513,4,1108,494,1134,525
18514,0,1103,492,1126,517
18514,1,1105,533,1133,560
18514,2,1109,511,1135,537
18514,3,1115,473,1138,498
18514,4,1108,494,1134,525
18515,0,1103,492,1126,517
18515,1,1105,533,1133,560
18515,2,1109,511,1135,537
18515,3,1115,473,1138,498
18515,4,1108,494,1134,525
18516,0,1103,492,1126,517
18516,1,1105,533,1133,560
18516,2,1109,511,1135,537
18516,3,1115,474,1138,499
18516,4,1108,494,1134,525
18517,0,1103,492,1126,517
18517,1,1105,533,1133,560
18517,2,1109,511,1135,537
18517,3,1115,474,1138,499
18517,4,1108,494,1134,525
18518,0,1103,492,1126,517
18518,1,1105,533,1133,560
18518,2,1109,511,1135,537
18518,3,1115,474,1138,499
18518,4,1108,494,1134,525
18519,0,1103,491,1126,516
18519,1,1105,533,1133,560
18519,2,1109,511,1135,537
18519,3,1115,474,1138,499
18519,4,1108,494,1134,525
18520,0,1103,491,1126,516
18520,1,1105,533,1133,560
18520,2,1109,511,1135,537
18520,3,1115,474,1138,499
18520,4,1108,494,1134,525
18521,0,1103,491,1126,516
18521,1,1105,533,1133,560
18521,2,1109,511,1135,537
18521,3,1115,474,1138,499
18521,4,1108,494,1134,525
18522,0,1103,491,1126,516
18522,1,1105,533,1133,560
18522,2,1109,511,1135,537
18522,3,1115,474,1138,499
18522,4,1108,494,1134,525
18523,0,1103,491,1126,516
18523,1,1105,533,1133,560
18523,2,1109,511,1135,537
18523,3,1115,474,1138,499
18523,4,1108,494,1134,525
18524,0,1103,491,1126,516
18524,1,1105,533,1133,560
18524,2,1109,511,1135,537
18524,3,1115,474,1138,499
18524,4,1108,494,1134,525
18525,0,1103,491,1126,516
18525,1,1105,533,1133,560
18525,2,1109,511,1135,537
18525,3,1115,474,1138,499
18525,4,1108,494,1134,525
18526,0,1103,491,1126,516
18526,1,1105,533,1133,560
18526,2,1109,511,1135,537
18526,3,1115,474,1138,499
18526,4,1108,494,1134,525
18527,0,1103,491,1126,516
18527,1,1105,533,1133,560
18527,2,1109,511,1135,537
18527,3,1115,474,1138,499
18527,4,1108,494,1134,525
18528,0,1103,491,1126,516
18528,1,1105,533,1133,560
18528,2,1109,511,1135,537
18528,3,1115,474,1138,499
18528,4,1108,494,1134,525
18529,0,1103,491,1126,516
18529,1,1105,533,1133,560
18529,2,1109,511,1135,537
18529,3,1115,474,1138,499
18529,4,1108,494,1134,525
18530,0,1103,491,1126,516
18530,1,1105,533,1133,560
18530,2,1109,511,1135,537
18530,3,1115,474,1138,499
18530,4,1108,494,1134,525
18531,0,1103,491,1126,516
18531,1,1105,533,1133,560
18531,2,1109,511,1135,537
18531,3,1115,474,1138,499
18531,4,1108,494,1134,525
18532,0,1103,491,1126,516
18532,1,1105,533,1133,560
18532,2,1109,511,1135,537
18532,3,1115,474,1138,499
18532,4,1108,494,1134,525
18533,0,1103,491,1126,516
18533,1,1105,533,1133,560
18533,2,1109,511,1135,537
18533,3,1115,474,1138,499
18533,4,1108,494,1134,525
18534,0,1103,491,1126,516
18534,1,1105,533,1133,560
18534,2,1109,511,1135,537
18534,3,1115,474,1138,499
18534,4,1108,494,1134,525
18535,0,1103,492,1126,516
18535,1,1105,533,1133,560
18535,2,1109,511,1135,537
18535,3,1115,474,1138,499
18535,4,1108,494,1134,525
18536,0,1103,492,1126,516
18536,1,1105,533,1133,560
18536,2,1109,511,1135,537
18536,3,1115,474,1138,499
18536,4,1108,494,1134,525
18537,0,1103,492,1126,516
18537,1,1105,533,1133,560
18537,2,1109,511,1135,537
18537,3,1115,474,1138,499
18537,4,1108,494,1134,525
18538,0,1103,491,1126,515
18538,1,1105,533,1133,560
18538,2,1109,511,1135,537
18538,3,1115,474,1138,499
18538,4,1108,494,1134,525
18539,0,1103,491,1126,515
18539,1,1105,533,1133,560
18539,2,1109,512,1135,538
18539,3,1115,474,1138,499
18539,4,1108,494,1134,525
18540,0,1103,491,1126,515
18540,1,1105,533,1133,560
18540,2,1109,512,1135,538
18540,3,1115,474,1138,499
18540,4,1108,494,1134,525
18541,0,1103,491,1126,515
18541,1,1105,533,1133,560
18541,2,1109,512,1135,538
18541,3,1115,474,1138,499
18541,4,1108,494,1134,525
18542,0,1103,491,1126,515
18542,1,1105,533,1133,560
18542,2,1109,512,1135,538
18542,3,1115,474,1138,499
18542,4,1108,494,1134,525
18543,0,1103,491,1126,515
18543,1,1105,533,1133,560
18543,2,1109,512,1135,538
18543,3,1115,474,1138,499
18543,4,1108,494,1134,525
18544,0,1103,491,1126,515
18544,1,1105,533,1133,560
18544,2,1109,512,1135,538
18544,3,1115,474,1138,499
18544,4,1108,494,1134,525
18545,0,1103,491,1126,515
18545,1,1105,533,1133,560
18545,2,1109,512,1135,538
18545,3,1115,474,1138,499
18545,4,1109,494,1135,525
18546,0,1103,491,1126,515
18546,1,1105,533,1133,560
18546,2,1109,512,1135,538
18546,3,1115,474,1138,499
18546,4,1109,494,1135,525
18547,0,1103,491,1126,515
18547,1,1105,533,1133,560
18547,2,1109,512,1135,538
18547,3,1115,474,1138,499
18547,4,1109,494,1135,525
18548,0,1103,491,1126,515
18548,1,1105,533,1133,560
18548,2,1109,512,1135,538
18548,3,1115,474,1138,499
18548,4,1109,494,1135,525
18549,0,1103,491,1126,515
18549,1,1105,533,1133,560
18549,2,1109,512,1135,538
18549,3,1115,474,1138,499
18549,4,1109,494,1135,525
18550,0,1103,491,1126,515
18550,1,1105,533,1133,560
18550,2,1109,512,1135,538
18550,3,1115,474,1138,499
18550,4,1109,494,1135,525
18551,0,1104,491,1127,515
18551,1,1105,533,1133,560
18551,2,1109,512,1135,538
18551,3,1115,474,1138,499
18551,4,1109,494,1135,525
18552,0,1104,491,1127,515
18552,1,1105,533,1133,560
18552,2,1109,512,1135,538
18552,3,1115,474,1138,499
18552,4,1109,494,1135,525
18553,0,1104,491,1127,515
18553,1,1105,533,1133,560
18553,2,1109,512,1135,538
18553,3,1115,474,1138,499
18553,4,1109,494,1135,525
18554,0,1104,491,1127,515
18554,1,1105,533,1133,560
18554,2,1109,512,1135,538
18554,3,1115,474,1138,499
18554,4,1109,494,1135,525
18555,0,1104,491,1127,515
18555,1,1105,533,1133,560
18555,2,1109,512,1135,538
18555,3,1115,474,1138,499
18555,4,1109,494,1135,525
18556,0,1104,491,1127,515
18556,1,1105,533,1133,560
18556,2,1109,512,1135,538
18556,3,1115,474,1138,499
18556,4,1109,494,1135,525
18557,0,1104,490,1127,514
18557,1,1105,533,1133,560
18557,2,1109,512,1135,538
18557,3,1115,474,1138,499
18557,4,1109,494,1135,525
18558,0,1104,490,1127,514
18558,1,1105,533,1133,560
18558,2,1109,512,1135,538
18558,3,1115,474,1138,499
18558,4,1109,494,1135,525
18559,0,1104,490,1127,514
18559,1,1105,533,1133,560
18559,2,1109,512,1135,538
18559,3,1115,474,1138,499
18559,4,1109,494,1135,525
18560,0,1104,490,1127,514
18560,1,1105,533,1133,560
18560,2,1109,512,1135,538
18560,3,1115,474,1138,499
18560,4,1109,494,1135,525
18561,0,1104,490,1127,514
18561,1,1105,533,1133,560
18561,2,1109,512,1135,538
18561,3,1115,474,1138,499
18561,4,1109,494,1135,525
18562,0,1104,490,1127,514
18562,1,1105,533,1133,560
18562,2,1109,512,1135,538
18562,3,1115,474,1138,499
18562,4,1109,494,1135,525
18563,0,1104,490,1127,514
18563,1,1105,533,1133,560
18563,2,1109,512,1135,538
18563,3,1115,474,1138,499
18563,4,1109,494,1135,525
18564,0,1104,490,1127,514
18564,1,1105,533,1133,560
18564,2,1109,512,1135,538
18564,3,1115,474,1138,499
18564,4,1109,494,1135,525
18565,0,1104,490,1127,514
18565,1,1105,533,1133,560
18565,2,1109,512,1135,538
18565,3,1115,474,1138,499
18565,4,1109,494,1135,525
18566,0,1104,490,1127,514
18566,1,1105,533,1133,560
18566,2,1109,512,1135,538
18566,3,1115,474,1138,499
18566,4,1109,494,1135,525
18567,0,1104,490,1127,514
18567,1,1105,533,1133,560
18567,2,1109,512,1135,538
18567,3,1115,474,1138,499
18567,4,1109,494,1135,525
18568,0,1104,490,1127,514
18568,1,1105,533,1133,560
18568,2,1109,512,1135,538
18568,3,1115,474,1138,499
18568,4,1109,494,1135,525
18569,0,1104,490,1127,514
18569,1,1105,534,1133,561
18569,2,1109,512,1135,538
18569,3,1115,474,1138,499
18569,4,1109,494,1135,525
18570,0,1104,490,1127,514
18570,1,1105,534,1133,561
18570,2,1109,512,1135,538
18570,3,1115,474,1138,499
18570,4,1109,494,1135,525
18571,0,1104,490,1127,514
18571,1,1105,534,1133,561
18571,2,1109,512,1135,538
18571,3,1115,474,1138,499
18571,4,1109,494,1135,525
18572,0,1104,490,1127,514
18572,1,1105,534,1133,561
18572,2,1109,512,1135,538
18572,3,1115,474,1138,499
18572,4,1109,494,1135,525
18573,0,1104,490,1127,514
18573,1,1105,534,1133,561
18573,2,1109,512,1135,538
18573,3,1115,474,1138,499
18573,4,1109,494,1135,525
18574,0,1104,490,1127,514
18574,1,1105,534,1133,561
18574,2,1109,512,1135,538
18574,3,1115,474,1138,499
18574,4,1109,494,1135,525
18575,0,1104,490,1127,514
18575,1,1105,534,1133,561
18575,2,1109,512,1135,538
18575,3,1115,474,1138,499
18575,4,1109,494,1135,525
18576,0,1104,489,1127,513
18576,1,1105,534,1133,561
18576,2,1109,512,1135,538
18576,3,1115,474,1138,499
18576,4,1109,494,1135,525
18577,0,1104,489,1127,513
18577,1,1105,534,1133,561
18577,2,1109,512,1135,538
18577,3,1115,474,1138,499
18577,4,1109,494,1135,525
18578,0,1104,489,1127,513
18578,1,1105,534,1133,561
18578,2,1109,512,1135,538
18578,3,1115,474,1138,499
18578,4,1109,494,1135,525
18579,0,1104,489,1127,513
18579,1,1105,534,1133,561
18579,2,1109,512,1135,538
18579,3,1115,474,1138,499
18579,4,1109,494,1135,525
18580,0,1104,489,1127,513
18580,1,1105,534,1133,561
18580,2,1109,512,1135,538
18580,3,1115,474,1138,499
18580,4,1109,494,1135,525
18581,0,1104,489,1127,513
18581,1,1105,534,1133,561
18581,2,1109,512,1135,538
18581,3,1115,474,1138,499
18581,4,1109,494,1135,525
18582,0,1104,489,1127,513
18582,1,1105,533,1133,561
18582,2,1109,512,1135,538
18582,3,1115,474,1138,499
18582,4,1109,494,1135,525
18583,0,1104,489,1127,513
18583,1,1106,533,1134,561
18583,2,1109,512,1135,538
18583,3,1115,474,1138,499
18583,4,1109,494,1135,525
18584,0,1104,489,1127,513
18584,1,1106,533,1134,561
18584,2,1109,512,1135,538
18584,3,1115,474,1138,499
18584,4,1109,494,1135,525
18585,0,1104,489,1127,513
18585,1,1106,533,1134,561
18585,2,1109,512,1135,538
18585,3,1115,474,1138,499
18585,4,1109,495,1135,526
18586,0,1104,489,1127,513
18586,1,1106,533,1134,561
18586,2,1109,512,1135,538
18586,3,1115,474,1138,499
18586,4,1109,495,1135,526
18587,0,1104,489,1127,513
18587,1,1106,533,1134,561
18587,2,1109,512,1135,538
18587,3,1115,474,1138,499
18587,4,1109,495,1135,526
18588,0,1105,489,1128,513
18588,1,1106,533,1134,561
18588,2,1109,512,1135,538
18588,3,1115,474,1138,499
18588,4,1109,495,1135,526
18589,0,1105,489,1128,513
18589,1,1106,533,1134,561
18589,2,1109,512,1135,538
18589,3,1115,474,1138,499
18589,4,1109,495,1135,526
18590,0,1105,489,1128,513
18590,1,1106,533,1134,561
18590,2,1110,512,1136,538
18590,3,1115,474,1138,499
18590,4,1109,495,1135,526
18591,0,1105,489,1128,513
18591,1,1106,533,1134,561
18591,2,1110,512,1136,538
18591,3,1115,474,1138,499
18591,4,1109,495,1135,526
18592,0,1105,489,1128,513
18592,1,1106,533,1134,561
18592,2,1110,512,1136,538
18592,3,1115,474,1138,499
18592,4,1109,495,1135,526
18593,0,1105,489,1128,513
18593,1,1106,533,1134,561
18593,2,1110,512,1136,538
18593,3,1115,474,1138,499
18593,4,1109,495,1135,526
18594,0,1105,489,1128,513
18594,1,1106,533,1134,561
18594,2,1110,512,1136,538
18594,3,1115,474,1138,499
18594,4,1109,495,1135,526
18595,0,1105,488,1128,512
18595,1,1106,533,1134,561
18595,2,1110,512,1136,538
18595,3,1115,474,1138,499
18595,4,1109,495,1135,526
18596,0,1105,488,1128,512
18596,1,1106,533,1134,561
18596,2,1110,512,1136,538
18596,3,1115,474,1138,499
18596,4,1109,495,1135,526
18597,0,1105,488,1128,512
18597,1,1106,533,1134,561
18597,2,1110,512,1136,538
18597,3,1115,474,1138,499
18597,4,1109,495,1135,526
18598,0,1105,488,1128,512
18598,1,1106,533,1134,561
18598,2,1110,512,1136,538
18598,3,1115,474,1138,499
18598,4,1109,495,1135,526
18599,0,1105,488,1128,512
18599,1,1106,533,1134,561
18599,2,1110,512,1136,538
18599,3,1115,474,1138,499
18599,4,1109,495,1135,526
18600,0,1105,488,1128,512
18600,1,1106,533,1134,561
18600,2,1110,512,1136,538
18600,3,1115,474,1138,499
18600,4,1109,495,1135,526
18601,0,1105,488,1128,512
18601,1,1106,533,1134,561
18601,2,1110,512,1136,538
18601,3,1115,474,1138,499
18601,4,1109,495,1135,526
18602,0,1105,488,1128,512
18602,1,1106,533,1134,561
18602,2,1110,512,1136,538
18602,3,1115,474,1138,499
